TOUCHPOINT_DATETIME;RESPONSE_DATE;CHURNED_SINCE_FEEDBACK;CUSTOMERM_LEGS_ENUM;FIX_VOICE_PRODUCT_YN;FIX_BB_PRODUCT_YN;MOBILE_PRODUCT_YN;TV_PRODUCT_YN;RELATIONSHIP_NPS;CUSTOMER_AGE_CATEGOR_ENUM;OPEN_COMMENT_CMT
31.08.2023 01:08;04.09.2023 11:27;no;MOBILE ONLY;No;Yes;Yes;No;5;;wir zahlen sehr viel für einen Businessanschluss und trotzdem bricht die Leistung immer wieder massiv ein, so dass wir teilweise nicht arbeiten können. Die Bandbreite am Abend ist auch deutlich geringer als tagsüber. Ich würde mit eine klare Bevorzugung von Business Anschlüssen erwarten, immerhin zahlen wir deswegen auch mehr.
31.08.2023 01:08;05.09.2023 11:30;no;MOBILE ONLY;No;No;Yes;No;10;65-74;Rabbat für Stammkunden!
31.08.2023 01:08;04.09.2023 18:09;no;MOBILE ONLY;No;No;Yes;No;0;75+;die Technik funktioniert, die Verwaltung ist inakzeptabel.
31.08.2023 01:08;01.09.2023 12:41;no;FIXED ONLY;Yes;Yes;No;Yes;5;65-74;"Anruf bei der Technik bei Neuer TV- Box 
Freischatung nicht zuverlässig. Lange nicht erreichbar und kein Rückruf."
31.08.2023 01:08;01.09.2023 10:06;no;FIXED ONLY;Yes;Yes;No;Yes;8;;warum muß sich die TV Box bei jedem Start neu einrichten und das dauert?
31.08.2023 01:08;04.09.2023 17:04;no;FIXED ONLY;Yes;Yes;No;Yes;10;65-74;Benachrichtigungen bei Neuerungen sind prima (SIM-Karte usw.)
31.08.2023 01:08;05.09.2023 11:09;no;FIXED ONLY;Yes;Yes;No;Yes;8;65-74;Abschließend möchte ich nochmal erwähnen das meine Tarifanpassung längst fällig war und ich mit meinen derzeitigen Tarif zufrieden bin.
31.08.2023 17:09;05.09.2023 22:46;no;FIXED ONLY;Yes;Yes;No;No;0;25-34;Ich erhalte keine Informationen über Ihre neuen Routern...daran könnte man auch arbeiten...
31.08.2023 17:09;07.09.2023 11:37;no;FIXED ONLY;Yes;Yes;No;Yes;2;35-44;Nichts
31.08.2023 17:09;01.09.2023 18:54;no;MOBILE ONLY;No;No;Yes;No;8;65-74;??
31.08.2023 17:09;01.09.2023 16:46;no;MOBILE ONLY;No;No;Yes;No;0;55-64;Internet ist sehr schlecht
31.08.2023 17:09;06.09.2023 08:31;no;MOBILE ONLY;No;No;Yes;No;5;;Nein
31.08.2023 17:09;01.09.2023 16:55;no;MOBILE ONLY;No;No;Yes;No;3;;Würde besseren Service für treue Kunden begrüssen.
31.08.2023 17:09;06.09.2023 12:31;no;FIXED ONLY;Yes;Yes;No;Yes;3;65-74;Internet funktioniert tadellos. TV: Die Tonregelung liegt leider bei den Herstellern bzw. Sendern. Werbung ist doppelt so laut wie die Filme. Alle Toningenieure der Filmproduktion gehören entlassen. Schauspieler nuscheln und verschlucken Endsilben, Nebengeräusche sind viel zu laut.
31.08.2023 17:09;05.09.2023 18:08;no;MOBILE ONLY;No;No;Yes;No;8;55-64;Zur Zeit habe ich keine Idee.
31.08.2023 17:09;05.09.2023 16:22;no;FIXED ONLY;Yes;Yes;No;Yes;0;45-54;"Die BOX ist kompletter Schrott!
Aber das wisst ihr eh selber."
31.08.2023 17:09;02.09.2023 09:56;no;MOBILE ONLY;No;No;Yes;No;10;55-64;Alles ist optimal
31.08.2023 17:09;01.09.2023 19:31;no;FIXED ONLY;Yes;Yes;No;Yes;0;45-54;Schaut das der Reciver ebtlich funktioniert. Am gibt es laufen update,  auf der Box das letzte im April.
31.08.2023 17:09;02.09.2023 15:55;no;FIXED ONLY;Yes;Yes;No;Yes;8;75+;Tonqualität ist zu unterschiedlich und teilweise unbefriedigend.
31.08.2023 17:09;07.09.2023 19:04;no;CONVERGED;No;Yes;Yes;No;2;75+;man bekommt hilfe wenn nötig
31.08.2023 17:09;01.09.2023 21:10;no;MOBILE ONLY;No;No;Yes;No;4;55-64;"Habe mich schon beim Einstieg über meine Unzufriedenheit ausgelassen!"""
31.08.2023 17:09;02.09.2023 09:21;no;FIXED ONLY;No;Yes;No;No;4;65-74;Für diese Leistung zu teuer
31.08.2023 17:09;01.09.2023 18:22;no;FIXED ONLY;Yes;Yes;No;Yes;1;65-74;Warum muss man auf ein Produkt umsteigen das nur Probleme macht?
02.09.2023 01:09;10.09.2023 13:17;yes;FIXED ONLY;Yes;Yes;No;Yes;8;65-74;Radio funktioniert (auch nach mehreren Anläufen) nicht.
02.09.2023 01:09;04.09.2023 08:45;yes;CONVERGED;No;Yes;Yes;No;7;25-34;"Preise niedriger und erschwinglicher gestalten. Da ein Einstieg bei magenta der zweit teuerste in Österreich ist. 
Als langjähriger Kunde hat man den Vorteil - mit Vertragsverlängerung den Preis zu senken oder ein besseres Angebot zu bekommen"
02.09.2023 01:09;08.09.2023 09:41;no;FIXED ONLY;Yes;Yes;No;Yes;9;55-64;Erreichbarkeit des Kundenservice sollte verbessert werden
02.09.2023 01:09;09.09.2023 11:48;no;MOBILE ONLY;No;No;Yes;No;9;65-74;Für mich sollte die Übersichtlichkeit der Rechnung verbessert werden, um feststellen zu können, was man wofür bezahlt!
02.09.2023 01:09;04.09.2023 14:08;no;MOBILE ONLY;No;No;Yes;No;10;55-64;eSim für ipad hat trotz intensivem  Kontakt mit der hotline nie funktioniert.¿¿
02.09.2023 01:09;04.09.2023 19:51;no;MOBILE ONLY;No;No;Yes;No;10;75+;Man hat immer einen verlässlichen Partner
02.09.2023 01:09;05.09.2023 11:56;no;MOBILE ONLY;No;Yes;Yes;No;10;;Sehr freundliche Mitarbeiter, die bezgl. rascher Beantwortung und Bearbeitung von Anfragen und Wünschen sehr engagiert sind!
02.09.2023 01:09;08.09.2023 09:31;no;MOBILE ONLY;No;No;Yes;No;3;55-64;Auf Dauer sind mir die Magenta-Tarife zu hoch.
02.09.2023 01:09;04.09.2023 13:19;no;MOBILE ONLY;No;No;Yes;No;10;45-54;Die Netzabdeckung, die Magenta Eins angebote.
02.09.2023 01:09;04.09.2023 18:51;no;CONVERGED;No;Yes;Yes;No;9;75+;Es gibt etwas günstigere Anbieter.
02.09.2023 01:09;04.09.2023 08:27;no;FIXED ONLY;Yes;Yes;No;Yes;1;45-54;Die Box und Leute im Service (Shop u Hotline) die sich auskennen!!
02.09.2023 01:09;04.09.2023 09:24;no;FIXED ONLY;Yes;Yes;No;Yes;0;45-54;sobald ich zeit habe werde ich kündigen!!!
02.09.2023 01:09;10.09.2023 06:54;no;FIXED ONLY;Yes;Yes;No;Yes;8;65-74;Die neue Box ist immer noch sehr störungsanfällig , da sollte unbedingt verbessert werden.
02.09.2023 01:09;10.09.2023 02:46;no;FIXED ONLY;Yes;Yes;No;Yes;0;25-34;Bitte verbessern Sie die Qualität der Internetverbindung, die Reichweite ist schrecklich und Kundenservice ist nicht hilfreich
02.09.2023 01:09;04.09.2023 08:33;no;MOBILE ONLY;No;No;Yes;No;8;;"Grundsätzlich ist alles gut, es sollte ggfs. mehr Kundenprodukte geben, die aktiv angeboten werden; es gibt kein aktives Kundenmanagement (mit neuen Angeboten, neue Telefone zu günstigem Preis etc), welche direkt an den Kunden offeriert werden. Natürlich kennt jeder die Werbung in div. Medien, aber bestehende Kunden werden zu wenig an das Unternehmen gebunden."
02.09.2023 01:09;08.09.2023 10:48;no;FIXED ONLY;Yes;Yes;No;Yes;10;75+;Wieder TVE in das Programm aufnehmen. Warum wurde es entfernt?
02.09.2023 01:09;04.09.2023 21:41;no;FIXED ONLY;Yes;Yes;No;Yes;2;55-64;Kein Service-Personal im Shop nicht kompetent
02.09.2023 01:09;08.09.2023 11:52;no;FIXED ONLY;Yes;Yes;No;Yes;7;65-74;"Die TV-Box (neu) schaltet öfter während des Betriebes aus.
Ansonsten brauchbar."
02.09.2023 01:09;08.09.2023 15:48;no;FIXED ONLY;Yes;Yes;No;Yes;5;45-54;"Ich habe mit dem TV Kabel wie auch WLINE immer enorme Probleme: es kommt immer zum Ausfall, so dass TV-Programm immer unterbrochen wird. Es kommt immer zu Internetverbindung-Problemen, so dass ich mein Home-Office nicht machen kann.  
Leider bin ich vom MAGENTA sehr enttäuscht. :("
02.09.2023 01:09;08.09.2023 16:39;no;FIXED ONLY;Yes;Yes;No;Yes;1;55-64;Sender!!!!Sogar in Ungarn gibt's interessanteste,coole Sender!!!!!Oder in Rumänien!!!Weiss nicht ...Magenta Österreich ist schon am Ende?Die oben genannte Länder sind beim Anfang!!!!! Von Sender her keine Wasser reichen.Magenta Österreich schlussricht!!!
02.09.2023 01:09;04.09.2023 08:25;no;FIXED ONLY;Yes;Yes;No;Yes;10;65-74;Man kann immer noch nicht den Ton Tv mit der Fernsteuerung magenta von Tv ganz übernehmen! Man muss noch immer die Tv Fernbedienung verwenden
02.09.2023 01:09;05.09.2023 08:23;no;MOBILE ONLY;No;No;Yes;No;3;75+;kundenservice ist leicht erreichbar und unterstütz gut
02.09.2023 01:09;08.09.2023 10:03;no;MOBILE ONLY;No;No;Yes;No;10;35-44;Wurde immer freundlich und kompetent beraten
02.09.2023 01:09;04.09.2023 09:20;no;FIXED ONLY;Yes;Yes;No;Yes;0;55-64;Funktionsstörungen von tv u Internet sind an der Tagesordnung
02.09.2023 01:09;10.09.2023 07:43;no;MOBILE ONLY;No;No;Yes;No;10;65-74;Alles in OK
02.09.2023 01:09;04.09.2023 08:55;no;FIXED ONLY;Yes;Yes;No;Yes;8;45-54;Seit dem Wechsel der Box ist alles, mit Respekt gesagt scheisse, entschuldigen sie diesen Ausdruck. Bin auf der Suche nach einem besseren Anbieter und werde dann Magenta kündigen.
02.09.2023 01:09;04.09.2023 13:22;no;FIXED ONLY;Yes;Yes;No;Yes;10;55-64;"Ich benutze keine Festnetz Telefonie deshalb neutral.

Bitte keine Preiserhöhungen mehr!
MfG"
02.09.2023 01:09;05.09.2023 07:22;no;CONVERGED;No;Yes;Yes;No;9;55-64;Wie bereits erwähnt, bin ich grundsätzlich sehr zufrieden mit den Magenta-Produkten. Nur die jährliche Servicepauschale empfinde ich als Ärgernis, zumal diese immer teurer wird. Ich persönlich meine, dass ich ja einen monatlichen Betrag bezahle, damit ich die Produkte verwende und sehe daher diese Servicepauschale, die mittlerweile mehr als einen zusätzlichen Monatsbetrag kostet, als ärgerlich und ungerecht an. Nicht zu vergessen ist, dass ich mich ja auch für zumindest 24 Monate binde. Hier sollte für Kunden, die länger dabei sind, eine Lösung gefunden werden, die sie von der Servicepauschale befreit.
02.09.2023 01:09;04.09.2023 11:47;no;FIXED ONLY;Yes;Yes;No;Yes;4;35-44;Zu komplex wenn man so wie ich viele Verträge hat. Vereinbart Kondition laufen aus und wenn man nicht ständig aufpasst und dann sofort anruft, zahl man unwissenderweise sehr hohe Summen. Das ist nicht zeitgerecht und auch nicht nutzerfreundlich.
02.09.2023 01:09;04.09.2023 14:53;no;CONVERGED;No;Yes;Yes;No;9;25-34;"Mich Stört die Flexibilität das wen Mann den Vertrag vorzeitig verlängern will das es nicht geht 
Da sind andere Anbieter flexibler 
Das stört mich extrem 
Ich muss auf Grund eines Handy Totalschadens bis Ende des Jahres warten 
Da  wäre es wünschenswert gewesen den Vertrag schon vorher zu verlangen da ich sowieso geblieben wäre"
03.09.2023 02:09;08.09.2023 21:19;yes;MOBILE ONLY;No;No;Yes;No;10;65-74;Ich bin sehr zufrieden.
03.09.2023 02:09;08.09.2023 08:31;no;MOBILE ONLY;No;No;Yes;No;10;55-64;Preise bei neuen Handys sollten günstiger sein oder bessere Angebote für treue Kunden
03.09.2023 02:09;08.09.2023 09:35;no;FIXED ONLY;Yes;Yes;No;No;0;35-44;Sämtliche Discountertarife sind gleichwertig im Vergleich.
03.09.2023 02:09;04.09.2023 11:35;no;FIXED ONLY;Yes;Yes;No;Yes;8;65-74;Horizont Box ist unzuverlässig!
03.09.2023 02:09;08.09.2023 11:01;no;MOBILE ONLY;No;No;Yes;No;7;55-64;Bessere Angebote im Familienverband
03.09.2023 02:09;04.09.2023 10:40;no;MOBILE ONLY;No;No;Yes;No;10;45-54;Zustellung funktioniert nicht wirklich, da die Simkarten nicht hinterlegt werden.
03.09.2023 02:09;06.09.2023 13:43;no;MOBILE ONLY;No;No;Yes;No;10;65-74;Bin wunschlos glücklich!
03.09.2023 02:09;04.09.2023 08:54;no;FIXED ONLY;Yes;Yes;No;Yes;6;45-54;Immer noch Ausfälle beim TV - seit Dezember 22 keine wesentliche Verbesserung
03.09.2023 02:09;08.09.2023 13:53;no;MOBILE ONLY;No;No;Yes;No;8;65-74;Daten- und Verbindungsgeschwindigkeit ist mancmal niedrig.
03.09.2023 02:09;08.09.2023 11:29;no;MOBILE ONLY;No;No;Yes;No;0;45-54;Gar nichts gut. Alles.
03.09.2023 02:09;04.09.2023 12:59;no;MOBILE ONLY;No;No;Yes;No;9;65-74;Bis auf die Preise bin ich mit Internet, TV und Telefon zufrieden
03.09.2023 02:09;04.09.2023 15:59;no;FIXED ONLY;Yes;Yes;No;Yes;7;75+;Von der technischen Zufriedenheit abgesehen ist weiterhin viel Luft nach oben bei der Kommunikation mit den Mitarbeiterinnen der Hotline
03.09.2023 02:09;04.09.2023 10:11;no;MOBILE ONLY;No;No;Yes;No;4;65-74;Hätte gerne meine 4K Boxen wieder.
03.09.2023 02:09;04.09.2023 10:03;no;MOBILE ONLY;No;No;Yes;No;8;55-64;Internetverbindung unterbricht zeitweise....
03.09.2023 02:09;04.09.2023 08:26;no;MOBILE ONLY;No;No;Yes;No;7;35-44;Hohe Preise können gesenkt werden und bessere Angebote für Stammkunden
03.09.2023 02:09;04.09.2023 17:07;no;MOBILE ONLY;No;Yes;Yes;No;0;;Siehe den vorherigen Text  !
03.09.2023 02:09;04.09.2023 08:41;no;FIXED ONLY;Yes;Yes;No;Yes;8;55-64;Schlechter Kundenservice.
03.09.2023 02:09;07.09.2023 22:26;no;CONVERGED;No;Yes;Yes;No;0;65-74;Mein neuer Router ist entweder schlechter als der alte. Oder die Verbindungen werden regelmäßig gekappt. Muss jetzt öfter neu starten als früher. Lästig, weil nicht immer gleich ersichtlich ist, weshalb ich keine Verbindung habe ! Bin echt sauer
03.09.2023 02:09;04.09.2023 09:04;no;MOBILE ONLY;No;No;Yes;No;10;55-64;Sehr gut
04.09.2023 02:09;05.09.2023 07:09;yes;MOBILE ONLY;No;No;Yes;No;10;75+;Die verbrauchten Einheiten sollen angezeigt werden`
04.09.2023 02:09;08.09.2023 14:01;no;MOBILE ONLY;No;No;Yes;No;9;45-54;Das jetzige Preis/Leistungsverhältnis ist fair und gut. Leider erhalte ich noch keine Rechnungen aufs Handy oder per Post .
04.09.2023 02:09;04.09.2023 15:39;no;FIXED ONLY;Yes;Yes;No;Yes;10;75+;Everything OK
04.09.2023 02:09;08.09.2023 23:46;no;FIXED ONLY;Yes;Yes;No;Yes;6;65-74;Einen rechnung fur telefon und internet, jetz habe ich immer zwei
04.09.2023 02:09;04.09.2023 14:07;no;FIXED ONLY;Yes;Yes;No;No;3;25-34;Werde bald den Vertrag kündigen und zu günstigeren Anbietern wechseln
04.09.2023 02:09;07.09.2023 00:42;no;FIXED ONLY;Yes;Yes;No;Yes;5;65-74;Mich stören die unterschiedlichen Lautstärken je nach Sender
04.09.2023 02:09;04.09.2023 17:37;no;FIXED ONLY;Yes;Yes;No;Yes;5;65-74;Könnten billiger sein.
04.09.2023 02:09;04.09.2023 13:29;no;MOBILE ONLY;No;No;Yes;No;0;35-44;Bitte Werbung die ihr macht soll dann auch erhältlich sein und meine bezahlte Geschwindigkeit wird nie erreicht. Ich sammle schon Screenshot damit ich da raus kann.
04.09.2023 02:09;07.09.2023 11:15;no;FIXED ONLY;Yes;Yes;No;Yes;5;75+;"Bild und Ton Qualität Ok , aber wie gesagt das manche Sender hängen bleiben
und man muß wieder neu auffahren , und das 3-4 Mal inder Woche !"
04.09.2023 02:09;04.09.2023 15:16;no;MOBILE ONLY;No;No;Yes;No;1;45-54;Netzausbau wäre nötig
04.09.2023 02:09;05.09.2023 06:48;no;CONVERGED;No;Yes;Yes;No;10;55-64;"Wir haben in unserer Gegend leider keinen besonders guten Empfang, ich habe trotzdem eine gute Bewertung abgegeben weil es bei anderen Anbietern auch nicht besser ist. Ich bin allerdings generell mit Magenta sehr zufrieden!!! Sehr zuverlässig!!!
Danke"
04.09.2023 02:09;08.09.2023 21:09;no;MOBILE ONLY;No;No;Yes;No;2;;TV Box gehört in den Müll!! Alte Boxen waren um vieles Besser. Auch bei den Rückschauen 7 Tage waren noch Sendungen ohne Werbung, bzw. Werbung zum überspringen möglich.
04.09.2023 02:09;04.09.2023 13:36;no;MOBILE ONLY;No;No;Yes;No;10;35-44;Es passt alles
04.09.2023 02:09;05.09.2023 09:24;no;MOBILE ONLY;No;No;Yes;No;9;45-54;War früher bei einem anderen Anbieter. Im Vergleich zu diesem seit ihr einfach TOP. Dankeschön
04.09.2023 02:09;09.09.2023 09:30;no;FIXED ONLY;Yes;Yes;No;Yes;9;55-64;Ich nutze Festnetz und TV nicht
04.09.2023 02:09;08.09.2023 14:22;no;MOBILE ONLY;No;No;Yes;No;9;35-44;Ich bin sehr zufrieden
04.09.2023 02:09;04.09.2023 21:23;no;FIXED ONLY;Yes;Yes;No;Yes;6;65-74;"TVBox: 
Langsamer Verbindungsaufbau
Oftmals instabil (Neustarten oder Reset nötig)
Fernbedienungen beeinflussen mitunter andere Empfänger (Box oder TvGerät)
Kein optischer Audioausgang mehr"
04.09.2023 02:09;08.09.2023 15:39;no;MOBILE ONLY;No;No;Yes;No;9;45-54;Für das Ausland Roaming sollte es mehr zeitlich beschränkte Produkte geben
04.09.2023 02:09;04.09.2023 16:53;no;FIXED ONLY;Yes;Yes;No;Yes;7;55-64;"Bei der HorizonBox lassen sich Sendungen oft nicht gleich löschen und die Box ""hängt"" sich immer wieder einmal auf."
04.09.2023 02:09;07.09.2023 09:02;no;FIXED ONLY;Yes;Yes;No;Yes;10;55-64;Danke
04.09.2023 02:09;04.09.2023 21:20;no;MOBILE ONLY;No;No;Yes;No;5;75+;Magenta App bitte verbessern.
04.09.2023 02:09;04.09.2023 13:50;no;FIXED ONLY;Yes;Yes;No;Yes;8;65-74;Dass das Festnetz abgemeldet wird
04.09.2023 02:09;05.09.2023 07:45;no;FIXED ONLY;Yes;Yes;No;Yes;10;55-64;Es gibt für Neukunden Angebote die an langjährige Kunden nicht weiter gegeben werden vielleicht sollte das automatisch erfolgen.
04.09.2023 02:09;04.09.2023 14:34;no;MOBILE ONLY;No;No;Yes;No;5;;Empfang
04.09.2023 02:09;04.09.2023 18:24;no;CONVERGED;No;Yes;Yes;No;8;55-64;Service und Freundliche Beratung
04.09.2023 02:09;04.09.2023 13:16;no;MOBILE ONLY;No;No;Yes;No;3;55-64;"- Service Hotline
- Erreichbarkeit 
- Übersicht auf der Homepage bez. Servicekontakte"
04.09.2023 02:09;08.09.2023 16:12;no;MOBILE ONLY;No;No;Yes;No;5;45-54;hab ich bereits im Vorhinein geschrieben
04.09.2023 02:09;08.09.2023 15:01;no;MOBILE ONLY;No;No;Yes;No;5;45-54;Angebote für Bestandskunden
04.09.2023 02:09;08.09.2023 14:43;no;MOBILE ONLY;No;No;Yes;No;7;45-54;Danke alles gut
04.09.2023 02:09;07.09.2023 18:11;no;FIXED ONLY;Yes;Yes;No;Yes;1;75+;ich will endlich Sendungen wie z. B. ZIB ohne Unterbrechung, mit anschließendem Neustart sehen können, möchte Sendungen aufnehmen und selbst bestimmen, wann die Aufzeichnung gelöscht werden soll
04.09.2023 02:09;04.09.2023 13:19;no;FIXED ONLY;Yes;Yes;No;Yes;0;45-54;Seit der Umstellung auf die neue TV Box....ist ein kack
04.09.2023 02:09;08.09.2023 18:50;no;CONVERGED;No;Yes;Yes;No;7;65-74;Verläßlichkeit
04.09.2023 02:09;04.09.2023 15:39;no;CONVERGED;No;Yes;Yes;No;7;55-64;Verlängerungsangebote
04.09.2023 02:09;05.09.2023 13:40;no;MOBILE ONLY;No;No;Yes;No;9;65-74;Finde den Würfel so super, weil man ihn überall mithinnehmen kann. Habe das beim E-learning meiner Kinder erlebt. Diesbezüglich habe ich selbst einen anderen Provider.
04.09.2023 02:09;10.09.2023 20:39;no;FIXED ONLY;Yes;Yes;No;Yes;4;25-34;Es sollte günstiger werden
05.09.2023 02:09;05.09.2023 18:46;yes;CONVERGED;No;Yes;Yes;No;4;65-74;Habe ich bereits bewertet das ich mit meinem Tarif überhaupt nicht zufrieden bin
05.09.2023 02:09;05.09.2023 14:08;no;MOBILE ONLY;No;No;Yes;No;5;;Bereits vorab erläutert.
05.09.2023 02:09;05.09.2023 16:46;no;CONVERGED;No;Yes;Yes;No;5;35-44;Ich bin enttäuscht, dass ich einen Preis zwar zugesagt bekommen habe, dieser aber num viel höher ist.
05.09.2023 02:09;10.09.2023 12:53;no;FIXED ONLY;Yes;Yes;No;Yes;10;65-74;Habe keine Telefon-Netzverbindung von A1
05.09.2023 02:09;10.09.2023 14:57;no;MOBILE ONLY;No;No;Yes;No;0;35-44;Na muss ich nicht, sowieso nicht freundlich
05.09.2023 02:09;09.09.2023 23:25;no;CONVERGED;No;Yes;Yes;No;2;45-54;Magenta App könnte übersichtlicher und funktioneller sein
05.09.2023 02:09;05.09.2023 13:32;no;MOBILE ONLY;No;No;Yes;No;10;;"5G Flächendeckend auch in öffentlichen Gebäuden wäre nett, ansonsten bin ich sehr zufrieden.
Ein leistbares iPhone 15 wäre der Hit."
05.09.2023 02:09;05.09.2023 13:47;no;FIXED ONLY;Yes;Yes;No;No;3;35-44;Ich wünsche mir das endlich mal das Modem von mir ausgetauscht wird. Habe ständig Ausfälle und die Übertragung ist auch nicht mehr so wie sie war
05.09.2023 02:09;06.09.2023 21:39;no;MOBILE ONLY;No;No;Yes;No;4;45-54;Techniker konnten den Internet Anschluss nicht aktivieren
05.09.2023 02:09;09.09.2023 15:27;no;FIXED ONLY;Yes;Yes;No;Yes;7;45-54;Wie gesagt, dass Angebot ist gut an der Umsetzung kann man noch arbeiten.
05.09.2023 02:09;10.09.2023 10:45;no;FIXED ONLY;Yes;Yes;No;Yes;9;55-64;Ich wünsche mir mehr sender..zB aus Polen
05.09.2023 02:09;07.09.2023 16:51;no;FIXED ONLY;Yes;Yes;No;Yes;5;65-74;Einfachere Handhabung, nur Anzeige der Sender die im TV-Paket enthalten sind, Möglichkeit die Lieblingssender in einer bestimmten Reihenfolge zu speichern
05.09.2023 02:09;05.09.2023 21:33;no;MOBILE ONLY;No;No;Yes;No;10;55-64;Die telefonische Beratung
05.09.2023 02:09;06.09.2023 18:21;no;MOBILE ONLY;No;No;Yes;No;4;45-54;Gut
05.09.2023 02:09;09.09.2023 13:38;no;CONVERGED;No;Yes;Yes;No;1;45-54;"Bessere Angebote für langjährige Kunden.
Preis-Leistung-Verhältnis ist schlecht."
05.09.2023 02:09;06.09.2023 08:05;no;CONVERGED;No;Yes;Yes;No;7;25-34;"Mehr Konfigurationsfreiheiten am ""WebCube"", Stichwort Bridgemode"
05.09.2023 02:09;07.09.2023 00:11;no;FIXED ONLY;Yes;Yes;No;Yes;7;45-54;Wie schon geschrieben - angebotene und verrechnete Produkte wie Sky sollen zumindest funktionieren. Und Internet kann anfällig sein - zwar im Großteil stabil aber nicht immer und zwischendurch läuft es eben gar nicht.
05.09.2023 02:09;05.09.2023 18:42;no;FIXED ONLY;Yes;Yes;No;Yes;3;25-34;"TV Box stürzt regelmäßig ab
TV App funktioniert auf manchen Geräten nicht mehr
Router muss zu oft neugestartet werden"
05.09.2023 02:09;10.09.2023 07:21;no;MOBILE ONLY;No;No;Yes;No;3;65-74;Bis vor einigen Wochen war ich sehr zufrieden, aber jetzt ist es zeitweise sehr mühsam.
05.09.2023 02:09;06.09.2023 07:41;no;MOBILE ONLY;No;No;Yes;No;10;45-54;Passt alles
05.09.2023 02:09;09.09.2023 13:27;no;MOBILE ONLY;No;No;Yes;No;10;25-34;Es is super magenta aber wenn man seine Rechnungen zahlt und trotzdem aber nicht noch eines bekommt is meinerseits nicht okee
05.09.2023 02:09;10.09.2023 15:03;no;FIXED ONLY;Yes;Yes;No;Yes;4;65-74;"Versuchen Sie die letze Ausgabe der TV BOX in den Griff zu bekommen.
Stets habe ich auf verschiedensten Sendern ""Stehbilder"", Kürzungen der gesamten Sendezeit einer Wiedergabe!!?? 
Es wäre klug, die ältere Verion der TV Box wieder zu verteilen!!!"
05.09.2023 02:09;08.09.2023 15:31;no;MOBILE ONLY;No;No;Yes;No;5;55-64;Schlechter empfang in den Land-Tälern.
05.09.2023 02:09;05.09.2023 14:26;no;FIXED ONLY;Yes;Yes;No;Yes;6;35-44;Der Umgang der mitarbeiterInnen mit den KundInnen in den Stores sollte verbessert werden - WIR sind KundInnen und KEINE Bittsteller
05.09.2023 02:09;05.09.2023 13:26;no;MOBILE ONLY;No;No;Yes;No;7;45-54;Lange schon dabei, keine Vergünstigung erhalten oder billigeres Angebot für 4 Telefone monatlich
05.09.2023 02:09;05.09.2023 19:22;no;FIXED ONLY;Yes;Yes;No;Yes;5;45-54;Die neue TV Box ist eine Frechheit. Das Programm bricht ab, die Box friert ein, der Ton ist teilweise weg
05.09.2023 02:09;05.09.2023 14:05;no;FIXED ONLY;Yes;Yes;No;Yes;10;55-64;"Immer stärkere Ausfälle und gefrorene oder aufpixelnde Bildschirme während der Sendungen. Die Replayfunktion funktioniert oder auch nicht, ein System konnte ich noch nicht entdecken.
Minimum zweimal pro Woche muss die Box rückgesetzt werden, damit sie funktioniert"
05.09.2023 02:09;05.09.2023 16:47;no;FIXED ONLY;Yes;Yes;No;Yes;10;45-54;sehr zufrieden
05.09.2023 02:09;09.09.2023 13:35;no;CONVERGED;No;Yes;Yes;No;5;45-54;Zahle für m/Bits  die ich nicht mal annähernd mit w LAN Router empfangen kann! Aussengerät brachte auch keine Verbesserung. Dass ist Internet im Jahr 2023??
05.09.2023 02:09;05.09.2023 20:28;no;CONVERGED;No;Yes;Yes;No;8;35-44;Netzempfang leidet, mobiles internet ist langsam wenn es nur 2 Striche sind¿ aber ich vermute es ist meine Umgebung daran schuld, oder Handy selbst.
05.09.2023 02:09;06.09.2023 06:46;no;MOBILE ONLY;No;No;Yes;No;10;;Na ja, etwas billiger könnte das Paket (ich habe außer mir noch zwei weitere Teilnehmer mit von der Partie) schon sein. Aber es ist nun mal, wie es ist.
05.09.2023 02:09;09.09.2023 14:17;no;FIXED ONLY;Yes;Yes;No;Yes;8;65-74;Wenn ich aus dem TV eine Sendung aufnehme, fehlt oft das Ende! Das ist sehr ärgerlich, kann man das nicht verbessern?
06.09.2023 01:09;10.09.2023 12:59;no;MOBILE ONLY;No;No;Yes;No;5;45-54;Ich fahre oft EU weit und es ist sehr oft vorgekommen das ich mit vorhandenen Datenvolumen nicht ausgekommen bin obwohl ich auch in der EU-Ausland meistens T-Mobile Netz nutze, besonders im Urlaub wo das Zeitweise sehr störend ist.
06.09.2023 01:09;10.09.2023 18:50;no;FIXED ONLY;Yes;Yes;No;Yes;8;65-74;Ich bin ein ex-UPC Kunde. Die 3 in der Mediabox beruht auf meiner Erfahrung, dass es mir bisher nicht gelungen ist, Unterstützung für die verwendete Cisco-Box zu erhalten (s. auch Fragebeantwortungen oben). Angetragen wurden nur Tarifwechsel, den ich nicht will.
06.09.2023 01:09;10.09.2023 12:52;no;MOBILE ONLY;No;No;Yes;No;9;35-44;Teurer monatlich Preise
06.09.2023 01:09;06.09.2023 12:31;no;FIXED ONLY;Yes;Yes;No;Yes;0;45-54;Die TV Box ist der grösste Mist soviel an ärger ....
06.09.2023 01:09;07.09.2023 09:41;no;FIXED ONLY;Yes;Yes;No;No;4;25-34;Sonntags bricht die Internetverbindung immer wieder zusammen.
